,logFC,AveExpr,t,P.Value,adj.P.Val,B
YIPF1,-0.242240901587587,7.59960301125362,-5.38502512015966,6.94749131984947e-07,1.91116110701742e-06,4.92038638775668
TLX2,-0.108703301452768,4.23087944961482,-5.38443573266186,6.96425267960738e-07,1.91538207091766e-06,4.91803008906693
EIF5A2,0.325594712277795,4.56145969786743,5.38406887789154,6.97470554653032e-07,1.91786664214359e-06,4.9165635100471
RSL24D1,0.335506350209886,8.89860071825409,5.38321742606372,6.9990254987611e-07,1.92416252269642e-06,4.91315983351752
HCG9,-0.160457596127432,5.74060732555097,-5.38218670841644,7.02857715404227e-07,1.93189384252352e-06,4.90903988100829
PIK3IP1,-0.249742562532881,7.03132657256966,-5.38168181021764,7.04309770556825e-07,1.93549136825447e-06,4.90702185303782
SQLE,0.441252157108206,7.11840563358804,5.38123527061917,7.0559644254809e-07,1.93863303944652e-06,4.90523715281324
G6PD,0.56587621798748,7.61811829980726,5.38085646425902,7.06689753933712e-07,1.94102994508184e-06,4.90372321898354
HCG8 /// ZNRD1-AS1,0.231153708253531,4.870304684774,5.38083350393416,7.06756075453031e-07,1.94102994508184e-06,4.90363145758348
AXL,-0.220401139034599,6.95441888346528,-5.37978110165317,7.0980253181072e-07,1.94900065368181e-06,4.89942570849026
LOC100130331,-0.142848485440444,4.45794159488403,-5.37954960677799,7.1047438165771e-07,1.95044917085191e-06,4.89850063002608
PIK3C2G,-0.501322780182038,4.9718930888191,-5.379461555423,7.10730090124977e-07,1.95075490821264e-06,4.89814877224341
ZNF593,0.329756343735819,7.43319220287063,5.37914957464244,7.11636835280545e-07,1.95284707184093e-06,4.89690210267982
POTEKP,-0.199196238454464,7.03720238252371,-5.37889427280821,7.12379692346385e-07,1.95448874179078e-06,4.89588194648703
CXorf40A /// CXorf40B,0.304820273425813,7.54304914313599,5.37872609000612,7.12869472986207e-07,1.9554355444304e-06,4.89520992018643
P4HTM,-0.30360980133312,7.08909430058258,-5.3752488157797,7.23070317425125e-07,1.98301447646115e-06,4.88131761563924
GLI2,0.33522441642945,5.05419770712014,5.3746944588865,7.2470974642976e-07,1.98710736924289e-06,4.87910325643061
MASP1,-0.106884571630164,5.10939751166212,-5.37449905030498,7.2528850746135e-07,1.98829090838543e-06,4.87832272935515
ZDHHC18,0.205532055810054,7.00728558805771,5.37418895232486,7.26207886426661e-07,1.99040754107814e-06,4.87708412201722
EHHADH,0.361217321934978,5.78619167110897,5.37236921200714,7.31626142415856e-07,2.004851442569e-06,4.86981631240238
DGCR11,-0.190378638173473,5.82950437423104,-5.36861072148412,7.42942859284812e-07,2.03544957292403e-06,4.85480906015307
CLU,-0.777419612646507,7.67440756146327,-5.36803589719388,7.44688713316801e-07,2.03981920560936e-06,4.85251428524719
ATM,0.282783293683992,6.05057370779504,5.36380521562017,7.57662532108615e-07,2.07493599218803e-06,4.83562841546878
PAPOLA,0.290646042355069,7.50409781690353,5.36358313726591,7.58349649175747e-07,2.0763969831058e-06,4.83474221063809
CYP20A1,0.37593131578854,5.93464498485828,5.36347900882431,7.58672036160373e-07,2.07685893633936e-06,4.83432669152611
RNF126P1,-0.199186007181695,6.04691623409285,-5.36342178354374,7.58849265800449e-07,2.07692341581472e-06,4.83409833865534
EPHA3,-0.145240759591722,3.96879133668888,-5.36335149249007,7.59067016396431e-07,2.07709875007041e-06,4.83381784944725
ULK1,0.290742687385946,6.97975002967073,5.36260539134779,7.61382101636311e-07,2.08297176005765e-06,4.83084071691071
MOB1A,0.210114145556757,7.96881514628496,5.36256052800165,7.61521529148712e-07,2.08297176005765e-06,4.83066170704255
S100A11,-0.278324081328324,12.1346973738356,-5.36159694045184,7.64522245935054e-07,2.09065490789606e-06,4.82681705390162
VSTM4,-0.199590586824811,5.30201199550793,-5.36155925973986,7.64639823139492e-07,2.09065490789606e-06,4.82666671689702
PATZ1,0.128142205478422,5.45715333286434,5.36046015999833,7.68077220230782e-07,2.09962856622553e-06,4.8222817925794
FTCD,-0.169129294557059,5.92760052676369,-5.35921995281708,7.71974130333258e-07,2.10985447349929e-06,4.81733442285919
NUDT4 /// NUDT4P1 /// NUDT4P2,0.291224269735698,7.04026445274548,5.35905197507602,7.72503429759293e-07,2.11087421213038e-06,4.81666437651938
ZMIZ2,0.163095496190315,7.2429090444187,5.35723428074263,7.78253819078982e-07,2.12615734078278e-06,4.80941441281562
KIR2DS4,-0.133039173189718,5.36908571756777,-5.35626744362833,7.81329553718222e-07,2.13412872241345e-06,4.80555861010373
KLHL18,-0.142505376956708,5.78435113176067,-5.35607055245951,7.81957370258583e-07,2.13541197394317e-06,4.80477343709257
C3AR1,0.315314288872134,6.43743429637244,5.3541862826431,7.87990725450149e-07,2.15145346554723e-06,4.79725993863636
RAG1,0.176704948826343,3.81485529221451,5.35159368365225,7.96366816084239e-07,2.17388356279105e-06,4.78692403833745
SATB2,0.272754559597239,4.21006439691703,5.35134124787967,7.97187028390938e-07,2.17568309545709e-06,4.78591778097049
GSR,0.425359216314543,7.53345272419697,5.34916391541266,8.04296081300414e-07,2.19464194200991e-06,4.77723945231115
AL590762.11,0.164595535997614,5.78790205545055,5.34868067750257,8.05882278594779e-07,2.19852624045386e-06,4.77531360860487
ANXA8 /// ANXA8L1,-0.538788390750963,10.7907570607162,-5.34692016759578,8.11687032165455e-07,2.21391528551284e-06,4.76829816370478
SLC9A3,-0.163754013169387,4.6336560743909,-5.34670951996574,8.12384320606885e-07,2.21537007526272e-06,4.76745882882846
SNN,0.25404741731833,6.56521190541163,5.34624353236449,8.13928926710209e-07,2.21913444512578e-06,4.76560213631527
KIAA0355,-0.35167589178739,7.36175689400628,-5.34615469480245,8.14223722745079e-07,2.21949044229523e-06,4.76524817847192
RING1,0.157179249022848,8.7510327415005,5.34525981433032,8.17199115231891e-07,2.22715185367191e-06,4.76168283860704
GNLY,0.566945444429774,5.59903429058274,5.34244123134664,8.26640496314394e-07,2.25242869106634e-06,4.75045503145035
RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,-0.308586623056791,11.5950939449245,-5.3413865025761,8.30200948848843e-07,2.26167422368315e-06,4.74625425107635
NAB1,0.385575011933322,6.51167655170025,5.3407652024639,8.32305309028032e-07,2.26695007084116e-06,4.74377991796722
POLR2J,0.305248275639135,9.56459239924926,5.33998715981606,8.34947939020932e-07,2.27368958208098e-06,4.74068154971063
ARHGAP19,0.234719077119169,5.97268036813086,5.33845336970262,8.40181596107248e-07,2.28748071542898e-06,4.73457422842232
GP9,-0.169562700868237,6.23574470439488,-5.33802017319912,8.41665583354906e-07,2.29105948822589e-06,4.73284945662232
USP22,0.103324048883475,5.56286155428724,5.33764258806149,8.42961161086947e-07,2.29412406203989e-06,4.73134615589553
IFT20,0.267939786577264,8.27533239440134,5.33685778295166,8.45660260570964e-07,2.30100632607541e-06,4.72822172985399
DPP6,-0.208836743952076,5.22970756533356,-5.33522119519791,8.51316102928622e-07,2.31592937421102e-06,4.72170693521791
HSPA8 /// SNORD14C /// SNORD14D,0.269752371008969,11.2248256077111,5.33459843014134,8.53478030669209e-07,2.32134344626572e-06,4.7192281334469
DFFB,0.31211196429445,5.06466026695551,5.33454332736084,8.53669578939239e-07,2.32139725540519e-06,4.71900881361319
CSH1 /// CSHL1 /// GH1 /// GH2,-0.118831222286685,5.52236079601366,-5.3337326827586,8.56492418567624e-07,2.32860491590051e-06,4.71578241466028
PHC2,0.20117562297463,8.33806422729267,5.33327830876424,8.58078648224273e-07,2.33244829661123e-06,4.71397408978907
YWHAE,0.329620222920135,8.80980548962065,5.33204237375501,8.62407914833306e-07,2.34374481579975e-06,4.70905566810817
IDH2,-0.482136572586052,7.79439820336408,-5.33181397249929,8.6321030658623e-07,2.34545381855909e-06,4.70814680152727
TNXB,-0.0964545449083299,5.1893947869769,-5.33115562078313,8.65527247124129e-07,2.3512765316347e-06,4.7055271569748
NGLY1,-0.168780414682581,6.53114606748453,-5.33045123278089,8.68012956541351e-07,2.35755528690843e-06,4.70272450076872
CENPU,0.488498520409024,7.56225583344362,5.32970872245204,8.70640774529302e-07,2.36421741365552e-06,4.6997703530317
MAN1B1,0.252823345537098,7.48448938336207,5.32939430498668,8.71755878973588e-07,2.36676992855123e-06,4.69851947261652
HLA-DPA2 /// HLA-DPA2,-0.136974016715873,5.25104734355686,-5.32909643627681,8.72813583894569e-07,2.36916561284095e-06,4.6973344624132
PSMD6,-0.243239638210157,8.33323405690181,-5.32620705512154,8.83139044369775e-07,2.39671168366617e-06,4.68584128976463
NBR2,0.182792116942141,5.58368331582952,5.32609039575597,8.8355844303905e-07,2.39736847172712e-06,4.6853773131503
SAMHD1,-0.390378592269016,7.20549993031478,-5.32547101437797,8.85788436163843e-07,2.40293671512532e-06,4.68291399637018
UBE4A,-0.233687679506504,8.92350202057615,-5.32396790176993,8.9122314920641e-07,2.41719463406073e-06,4.67693659780769
SLC13A3,-0.13107623260334,5.72082181754846,-5.32351175680998,8.92878861946456e-07,2.42119940192744e-06,4.67512281482593
TMEM243,0.330849655153556,7.22113647245968,5.32333354922071,8.93526538021175e-07,2.42246964119482e-06,4.6744142228221
FAM86C1,0.386002204654896,6.05013643321368,5.32287835887136,8.95182969634713e-07,2.42647369326377e-06,4.67260433889138
PSENEN,-0.449252710997974,7.53841228472004,-5.3223383832513,8.97151838490523e-07,2.43132285887295e-06,4.67045743607666
TXK,-0.145599357218797,3.8305741981112,-5.31985914368108,9.06246325357364e-07,2.45547696215011e-06,4.66060150397906
NPRL3,0.15668468441471,6.56837894023261,5.31899165941214,9.09449779455409e-07,2.46366281205449e-06,4.65715343977432
NXPE3,0.329894631106499,4.38418169482435,5.31740120287448,9.15351896649038e-07,2.47915448561358e-06,4.65083241606846
THOP1,0.272499077121847,6.23434572201685,5.31619562580782,9.19850749943705e-07,2.4908400892585e-06,4.64604164060992
LAPTM4A,-0.192532295598557,11.2741541125926,-5.31580964588663,9.21295687965152e-07,2.49425304944892e-06,4.64450792670178
EIF3L,-0.22262070767258,11.5397063899114,-5.31506510184181,9.24089220903905e-07,2.50131500511041e-06,4.64154958817179
SLC22A7,-0.110529557044316,5.09424176419906,-5.31438928278044,9.26632086810655e-07,2.50769576556788e-06,4.63886449071167
LOC101928620 /// POU2AF1,0.749938470855374,6.05352144564161,5.31358484706293,9.2966783562577e-07,2.51540756726372e-06,4.63566860000826
FAM53C,0.233806320959225,8.00465227065371,5.31206269019538,9.35438798207889e-07,2.53051548394308e-06,4.62962195722532
MAD1L1,0.46406734282675,5.5716842769673,5.31197676168341,9.3576562474854e-07,2.53089301950701e-06,4.62928063810947
ATP2B3,-0.0937308495487647,4.17583735271812,-5.31096445434515,9.39624344002213e-07,2.54082093021007e-06,4.6252598227579
PFN1,0.30715424822961,11.1977967320175,5.30927916126186,9.4608298617229e-07,2.55777386639698e-06,4.61856677136119
HIP1,0.270430155081691,5.12068126634953,5.30726653947438,9.53853110567053e-07,2.57826495786274e-06,4.61057509016069
RASSF1,-0.220666407088157,6.99954941893135,-5.30636391623536,9.57358154652372e-07,2.58722164769582e-06,4.60699144415515
COX16 /// SYNJ2BP-COX16,-0.356672837246169,6.82660358008823,-5.30578265268279,9.59621983376428e-07,2.59282109262943e-06,4.60468383391971
GRAMD1C,-0.604393286473683,5.91025259708338,-5.30539917285037,9.61118382526304e-07,2.59634518086008e-06,4.60316148961966
ETV2,-0.239619655661346,4.75787413026705,-5.30494568906647,9.62890900493415e-07,2.60061361314319e-06,4.60136131089783
FOXP3,-0.120557049955067,5.15883858807554,-5.30420389574636,9.65797235840607e-07,2.60794198649067e-06,4.59841679964294
HTT,-0.163040011622912,7.01028654385265,-5.30322297907799,9.69653661386118e-07,2.61783244778933e-06,4.59452340484621
CA5B,-0.173509187192106,5.4278706805364,-5.30017772862969,9.81722342884901e-07,2.64988565290382e-06,4.58243859305072
PLCB2,-0.12823401935165,6.05112019261855,-5.2985260065154,9.88329777519225e-07,2.66718788801364e-06,4.57588527753134
ZNF132,-0.15329346150249,3.98463202148573,-5.29688693109283,9.94929709552048e-07,2.68446297157036e-06,4.56938311288521
ABCB4,-0.168666513476959,4.33937154346034,-5.29444979004495,1.00482309857367e-06,2.71061560423615e-06,4.55971684086408
FRAT1,-0.241146984062139,6.09880278520263,-5.29234493645865,1.01344515111775e-06,2.73332891984761e-06,4.55137022831894
BTN3A2 /// BTN3A3,0.418233206966322,9.18710841954911,5.29159833211685,1.0165208353875e-06,2.74107723269395e-06,4.54841001961717
CRYBB1,-0.163570268077157,5.60323197306047,-5.29105185465172,1.01877788181681e-06,2.7466154144732e-06,4.54624342119409
UVRAG,0.496387521907084,6.75169465754374,5.29058333915783,1.02071684229145e-06,2.75129400150956e-06,4.54438600178568
PTGR2 /// ZNF410,0.209346498076951,8.68555921254084,5.29050437930326,1.02104397516575e-06,2.75162698392127e-06,4.54407297500531
NMUR1,-0.145231103810793,4.57676844036963,-5.29002228420996,1.02304353890738e-06,2.75646599448429e-06,4.54216181641222
HIST3H3,-0.141037255689553,4.44588022942371,-5.28892390779711,1.02761356970287e-06,2.76822750538853e-06,4.5378078624825
AC007292.3,-0.191691951329123,5.77803458092811,-5.28834688147224,1.03002242278689e-06,2.77416361976183e-06,4.53552071075554
ZNF667,-0.253317260209524,4.0202782588526,-5.28812027571421,1.03096992358715e-06,2.77616228676637e-06,4.53462254949069
ICE2,0.29889467391863,6.13651271275163,5.28395481847787,1.04853980388203e-06,2.82291144411665e-06,4.51811590807132
SNAPC3,-0.248391844625932,5.26623412118914,-5.28381806783603,1.04912156535963e-06,2.82391514754739e-06,4.5175741070925
AMHR2,-0.138415302146966,6.20730636119126,-5.28088656478414,1.06166905535939e-06,2.85712012807291e-06,4.50596123539921
TSC22D4,-0.251007179857029,6.47472786134022,-5.28019678047826,1.06464279521789e-06,2.86455253381839e-06,4.50322917444201
ESF1,0.361388302426751,6.89053047866962,5.27900342604633,1.06980677406313e-06,2.87787391549826e-06,4.4985030086569
PCDHB12,0.176149374628766,5.49276316125839,5.27788355352838,1.07467509918557e-06,2.89039481900359e-06,4.49406833251388
DENND1B,-0.388351888491862,7.08095610486595,-5.27686355398603,1.07912814497716e-06,2.90179404682975e-06,4.49002954915737
FGF23,-0.126874702515028,5.22057930903694,-5.27422841437043,1.09071633613046e-06,2.93237145072672e-06,4.47959722320206
abParts /// IGKC /// IGKV4-1 /// IGKV4-1,0.815695763522202,7.47147816883597,5.27381183091954,1.0925594169372e-06,2.93674234683895e-06,4.47794823143358
G6PC,-0.1013207662858,3.47856033431575,-5.27350528878063,1.09391759338259e-06,2.93980836638809e-06,4.47673486441606
WAC,-0.248136123462714,7.5721636121901,-5.27333373887186,1.0946783904154e-06,2.94126808080797e-06,4.47605584385698
AFG3L2,0.309630396590382,7.88824425702504,5.27295933399102,1.09634061879706e-06,2.94514877023302e-06,4.47457392984485
ZNF468,0.44892326026415,5.96790113077255,5.27203527070218,1.10045373410049e-06,2.95561053584423e-06,4.4709166581965
ATXN2L,0.145775478685045,4.97778624330258,5.27073467383568,1.10626847618948e-06,2.97063748374743e-06,4.46576966445369
CDR2L,0.298187857711833,6.341450508404,5.2702794499084,1.10831080821502e-06,2.97553050715654e-06,4.46396830315028
OXLD1,0.204651973827338,7.13989684235928,5.26930409103316,1.11269913861712e-06,2.98671874049858e-06,4.46010897679951
OAZ3,-0.178249874122228,4.76855867120661,-5.26921769546594,1.11308866908739e-06,2.98717104104766e-06,4.45976714124566
CSNK1E,-0.260328530186692,7.71280713511054,-5.26915082318252,1.11339026694938e-06,2.98738722609111e-06,4.45950255403409
COA4,0.359160833856652,7.86398328335524,5.26891768753418,1.11444234858031e-06,2.98961658218794e-06,4.45858014114238
GNAT1,-0.114450712283803,4.69917790187651,-5.26863482544169,1.11572014108228e-06,2.99245042800696e-06,4.45746100975511
INTS5,0.185431164960445,7.35426212364271,5.26828934267189,1.11728276206703e-06,2.99604693042378e-06,4.45609416210154
IGH,-0.119573095977762,5.32320827712118,-5.26698359199399,1.12320807548151e-06,3.01133845271426e-06,4.45092856134494
GABBR1 /// UBD,0.692484466099968,7.3529206274444,5.26599362296178,1.12772092869124e-06,3.02283783245977e-06,4.44701262080364
SIRT5,0.191792050120626,5.81079461564384,5.26545226799162,1.1301962484062e-06,3.02887215887563e-06,4.44487137835138
NUP214,-0.176632767019821,6.46359469901359,-5.26528349401353,1.13096904744983e-06,3.03034232281612e-06,4.44420384197935
RANGRF,0.382089214230834,6.7441292619208,5.26512195505965,1.13170920301949e-06,3.03172445566074e-06,4.44356493140699
TRIT1,0.307191578131442,7.99264213155904,5.26471701586868,1.13356668138595e-06,3.03609863236844e-06,4.44196337870909
IMPA2,-0.545277941706889,8.88259495252459,-5.26374364809616,1.13804380261573e-06,3.04748602979029e-06,4.43811391105231
PPP2R3C,0.382730359062108,6.40434755623077,5.26308893189888,1.14106499020878e-06,3.05497094743892e-06,4.43552483949282
HES1,-0.287710554236338,7.31651516542717,-5.2629972372075,1.14148874224982e-06,3.05550016864852e-06,4.43516224588272
CCL17,-0.186163152813382,5.05842284930921,-5.26196231005165,1.14628219401132e-06,3.06772353506198e-06,4.43106998732877
SH3BGR,-0.421070703979149,6.05983125067782,-5.26159358837968,1.14799475586123e-06,3.07169850038893e-06,4.42961210089599
CDIPT,0.217445940435101,10.2645840259915,5.26065431219006,1.15236864656813e-06,3.08279142089632e-06,4.42589852754837
LYVE1,-0.392250024555556,5.10368389367133,-5.2590056432843,1.16008545670017e-06,3.1028210859495e-06,4.41938104306534
BMP2K,-0.207510795546976,4.99797032394562,-5.25794930775325,1.16505636327654e-06,3.11549995047139e-06,4.41520568311151
RIT1,-0.467909394523068,7.112563465863,-5.25691391302948,1.16994897815377e-06,3.12796447868412e-06,4.41111349308773
GLIPR1,0.431759301567499,6.47945846827389,5.25600360740841,1.17426712797524e-06,3.13826632888084e-06,4.40751601790548
INTS1,0.146917312201525,6.11710745822007,5.25596318199115,1.17445925275996e-06,3.13826632888084e-06,4.40735626605332
DSCR4,-0.148424880785337,5.4770614318851,-5.25595486453553,1.17449878590302e-06,3.13826632888084e-06,4.40732339747656
NFKB2,0.133884777487797,5.14596544002427,5.25409602615187,1.18336669137499e-06,3.16133639729849e-06,4.39997835466102
SP1,-0.208957757649906,5.20473895299761,-5.25324882886009,1.18743012206678e-06,3.17156484184436e-06,4.39663114754898
ALDH1A2,-0.17344658254501,5.3583288654776,-5.25283523839065,1.18941879784562e-06,3.17624877551543e-06,4.39499718136811
FOXI1,-0.130669939019312,4.31293066077728,-5.25098229334801,1.19836848454305e-06,3.19951601513223e-06,4.38767754947868
IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31,0.664646911270712,6.30410897805077,5.25093242363814,1.19861026370947e-06,3.19952947146621e-06,4.38748056815789
MAP2K2,-0.177343916911099,6.55926865813581,-5.24956276100844,1.20526939861049e-06,3.21666981086509e-06,4.38207086948416
HK2 /// RP11-259N19.1,0.26889533754525,5.20758747182373,5.24943801619441,1.20587769073296e-06,3.2176578460525e-06,4.38157820448472
PPCS,-0.234079301622376,8.25696889893862,-5.2488151901637,1.20891927486862e-06,3.2251369916797e-06,4.37911851194874
RCOR1,-0.325617031574583,7.75318803111758,-5.2482513368821,1.21167934591242e-06,3.23186231695408e-06,4.37689184050712
CNR2,-0.181977454434297,6.27750656999345,-5.24696539368626,1.21799717488259e-06,3.248072576665e-06,4.37181405535383
DLEU1,-0.267141525084444,7.44311905787402,-5.2464254535785,1.22065950645329e-06,3.25453013014721e-06,4.36968218345405
C19orf53,0.265934866914247,9.25977065755284,5.24594338499286,1.22304130248869e-06,3.26023731817251e-06,4.36777889935871
TRAPPC2,-0.27203293153655,5.86302553367361,-5.24535498582416,1.22595462564719e-06,3.26735885734999e-06,4.36545592123472
TMEM14B,0.30823037081157,8.8680914243835,5.24516561243036,1.2268937098108e-06,3.26888272090937e-06,4.36470830925985
PLAT,1.07973654270466,8.04895733348118,5.24514214328502,1.22701014007941e-06,3.26888272090937e-06,4.364615658232
LY6D,-1.14654674988936,10.5492391603371,-5.24312537718389,1.2370558384794e-06,3.29499599074677e-06,4.35665466821261
ARFGAP2,-0.224511882260183,7.95435943579899,-5.24038769272815,1.25082151928975e-06,3.33100548437457e-06,4.34585032586868
RBM4B,0.232889964214922,7.32531956285271,5.23923851300909,1.25664446192898e-06,3.34585301476954e-06,4.34131588388289
RP11-403P17.4,0.237998005184248,9.20346732420048,5.23806842866923,1.26260061121984e-06,3.3610492930148e-06,4.33669945810523
CCDC88A,0.187113436522026,4.6192039012706,5.23678627046464,1.26915901298877e-06,3.37784246958314e-06,4.33164144018028
SHB,-0.275712379453243,6.54843762052039,-5.23653139973005,1.2704666795659e-06,3.38065705342254e-06,4.33063606675394
PPP6R2,-0.1831045063109,6.43766509289527,-5.23602883095029,1.27304908008736e-06,3.38686187350012e-06,4.32865368405136
LTC4S,-0.208497058477038,5.20429517490039,-5.23530259141871,1.27678987689852e-06,3.39614548047303e-06,4.32578919723601
LFNG,-0.197829673498071,5.65913597099529,-5.2328469963193,1.28951836334494e-06,3.42932717052477e-06,4.31610510770583
AP1S1,0.329357984173519,6.53577227164427,5.23040404538367,1.30230461965419e-06,3.46264940677284e-06,4.30647310119765
SKIV2L,0.17900154124675,7.82560354547725,5.23030625786233,1.30281901021359e-06,3.46333574410634e-06,4.30608759306644
PIGF,0.278194018731576,7.72715990572278,5.22837451678228,1.31302141867024e-06,3.489770791215e-06,4.29847281027733
FOXN1,-0.210124279172213,5.88935729866619,-5.22770492265398,1.31657608324264e-06,3.49853042961546e-06,4.29583364235996
FAM110D,-0.176398657429605,5.21790813482902,-5.22732313816461,1.3186070745462e-06,3.50323857135678e-06,4.29432893464457
HNF4A,-0.0903485280141609,5.10815425336304,-5.22423020666305,1.3351741671786e-06,3.54655638156815e-06,4.28214091896475
SIK3,-0.21065711860335,6.18700955007574,-5.22357203514118,1.33872583998943e-06,3.55529175230049e-06,4.2795477852643
PAQR4,0.28500954655235,6.96921810473115,5.22347908436197,1.33922817282113e-06,3.5559270639838e-06,4.27918158095278
GATA2,-0.137874330136841,6.04904117085791,-5.22184756173206,1.34807551061036e-06,3.57871548338225e-06,4.27275428730607
ATP6V1E1,-0.248970884236224,9.9262897324397,-5.2208207521488,1.35367296529537e-06,3.59254910873201e-06,4.26870973560266
SNORA21,0.365436681760278,5.21943008981328,5.22079417025989,1.35381817319808e-06,3.59254910873201e-06,4.2686050360836
CEBPA,0.442880016202075,7.83315189668752,5.21785863950637,1.36994820781283e-06,3.63463879634676e-06,4.25704432303269
HR,0.284514609408885,6.77671484883134,5.21770313959435,1.37080787146462e-06,3.63620576699593e-06,4.25643202256647
PDK1,0.376526560352566,5.86086721142617,5.21738616178339,1.37256188384232e-06,3.64014400708966e-06,4.25518391048787
FXN,0.315969272415916,5.49823653695864,5.21543543238542,1.38340482886985e-06,3.66818054976967e-06,4.24750366517721
ARID4B,0.152217690620223,6.41349783766724,5.21521676662956,1.38462547799772e-06,3.67069700571581e-06,4.24664284154539
IGF1,-0.395569371026676,6.11744614006763,-5.2136141945019,1.39360370194644e-06,3.69377407958544e-06,4.24033452499916
CYFIP1,-0.252386521239906,10.2224587424008,-5.2134887078468,1.39430912837874e-06,3.69491919020366e-06,4.23984060361365
SLC35A5,0.348539496980868,6.84012412374499,5.21307282557332,1.39664952201644e-06,3.70039566556601e-06,4.23820371345201
FSHR,-0.132167757003891,4.35685407433647,-5.21282912561068,1.39802274025613e-06,3.70330798403795e-06,4.2372445535932
C11orf21,-0.159134233191497,5.52615200110841,-5.21247064763913,1.40004512128392e-06,3.70793843114876e-06,4.23583368816808
CRELD1,-0.256975666478785,5.97331322746079,-5.21179327567408,1.4038743919262e-06,3.71735156874658e-06,4.23316787950626
HILPDA,-0.816407487408687,9.13753361893188,-5.21068887574901,1.4101397110033e-06,3.73321022413507e-06,4.22882186301722
HNRNPH1,0.193552725874002,6.49302950581467,5.2101210727791,1.41337153678899e-06,3.74103335677698e-06,4.22658763160986
DKFZP586I1420,0.348900082062547,8.06936576027916,5.20882971811512,1.4207487111395e-06,3.75982354240265e-06,4.22150676675188
CYP2F1,-0.147747162562514,3.92157825349808,-5.20648330876203,1.434249762934e-06,3.79480922984594e-06,4.21227636227254
TM9SF1,0.303037180181665,6.71353791861465,5.20510634842367,1.44223109414913e-06,3.81517972938452e-06,4.20686057754557
INSL3,-0.100928601046291,4.74985006692042,-5.20499591287264,1.44287309689418e-06,3.8161310967759e-06,4.20642624928357
GDF3,-0.117002513736512,5.67788934070622,-5.20482536772798,1.44386508877648e-06,3.81800756697597e-06,4.20575552700453
MUM1,0.311898727936246,5.84281526721345,5.20406591612697,1.44829062498831e-06,3.82896083660347e-06,4.20276887773859
ECEL1,-0.131991526182149,5.80731542820274,-5.20345490838467,1.45186077690894e-06,3.83764881672684e-06,4.20036616161985
NOX3,-0.103464904262679,3.66146659933393,-5.20334536335995,1.45250176490771e-06,3.83859236463193e-06,4.19993540348863
ZNF467,-0.136237656369517,5.40976783398126,-5.20179674580238,1.46159299557933e-06,3.8618630176451e-06,4.19384633787269
TESK2,-0.188091745088817,7.06830705156083,-5.20007468918663,1.47176784152758e-06,3.88798717323011e-06,4.1870763778142
CPA4,-0.528664215715879,6.96232576131015,-5.19823206438865,1.48273188036103e-06,3.91569953351338e-06,4.17983365869985
MED1,0.244626375177677,7.07356320632357,5.19821436148315,1.48283760359019e-06,3.91569953351338e-06,4.179764080904
KDM6A,-0.318881087513385,5.29258968716411,-5.1974393501236,1.48747327797418e-06,3.92717354010959e-06,4.17671816630563
NR2F2,-0.314879011466938,6.50191656770572,-5.1968655708332,1.49091443581729e-06,3.93548996095131e-06,4.17446327034732
AVPR1B,-0.168435573825776,6.99859384644126,-5.19654015756337,1.49286951721118e-06,3.93988118045482e-06,4.1731844833371
OAS2,0.414600176200754,6.52515344027505,5.19577624066191,1.49746899485387e-06,3.95124823612846e-06,4.17018265095639
BABAM1,0.225915460835708,8.46012981323062,5.1956958750753,1.49795367495567e-06,3.95175559574973e-06,4.16986686494399
TMEM59L,-0.180884696426763,5.93283115689078,-5.19536603059499,1.49994455692362e-06,3.956235497038e-06,4.16857080985105
CASP2,0.133703639225008,5.20367074193469,5.1948953516736,1.50278997708191e-06,3.96296712980721e-06,4.16672144607505
GPN2,0.182791405015921,6.49276174451533,5.19476866797926,1.50355672694145e-06,3.96421559980758e-06,4.16622370223461
HLA-DPB1,-0.37732087222176,8.84964383962855,-5.19393501863802,1.50861193074956e-06,3.97676813810812e-06,4.16294842089676
METTL21B,0.286117414451513,6.52818995030983,5.19382748009409,1.50926524913968e-06,3.97771447779306e-06,4.16252593737904
RASGRF1,-0.0918968809058705,4.78352893081963,-5.1935338971428,1.51105023563364e-06,3.98164241267081e-06,4.16137256883131
PUM1,0.180770153921194,9.4001685118931,5.19334428481066,1.51220417838525e-06,3.98390632960558e-06,4.16062767599682
MIR6834 /// PFDN6,0.193197940840849,6.68522655537364,5.19242061610639,1.51783779154795e-06,3.99796876881126e-06,4.15699923326368
TMEM43,-0.246723089786183,8.23383108767797,-5.19196730933098,1.52061009868989e-06,4.00449054633551e-06,4.15521862827673
PIK3R1,-0.516522800941572,7.09865113275282,-5.19124787119778,1.52502017732172e-06,4.01532197477169e-06,4.15239280886889
ADAM5,-0.0966352024399006,4.3014560866245,-5.18935954192511,1.5366550871416e-06,4.04516819297209e-06,4.14497673005225
ZC3HAV1,0.315144573500372,7.26110483593375,5.18921040286331,1.53757769911659e-06,4.04680868618514e-06,4.1443910700799
MIR6516 /// SCARNA16 /// SNHG20,0.237858858978318,4.73662223246473,5.18886802895948,1.539697762757e-06,4.05159954510532e-06,4.14304662043629
