,logFC,AveExpr,t,P.Value,adj.P.Val,B
PSTPIP2,0.207135986983495,5.93659218327846,2.41192976510627,0.0185359201223759,0.0466678391307583,-3.93519552115076
C21orf2,-0.0563654410335443,5.98395708364121,-2.41064330598292,0.0185961835725232,0.0468108439155617,-3.93805344896103
PGAM2,-0.088770749437853,4.45172448402465,-2.40967558040509,0.0186416315133276,0.0469165083617547,-3.94020244938138
CDKN2B,-0.172933749039548,5.11977460303643,-2.40959456487948,0.0186454408001308,0.0469173584832932,-3.94038232526906
PSKH1,-0.0873839504967457,6.98302904106173,-2.4092109937507,0.0186634854636098,0.0469506106317332,-3.9412338854453
EMID1,0.103728473380388,6.38349870999325,2.40916599349152,0.0186656034720165,0.0469506106317332,-3.94133378232293
MIR612 /// NEAT1,-0.157392180973619,6.7624650024773,-2.40879994504707,0.0186828401054877,0.0469852221856468,-3.94214632140127
RP11-10N23.4,-0.0524442705239347,5.20220670607046,-2.40841465022603,0.0187009983891035,0.0470221382751134,-3.9430014704381
NDUFA2,-0.0821325258442525,7.07762504473218,-2.40794294326216,0.0187232506074945,0.047069332581899,-3.94404825145316
CD3D,-0.154092434507134,7.24947321040762,-2.40784112189809,0.018728057014635,0.0470726595783508,-3.94427418404909
PARP8,-0.110505533460075,6.17562021709344,-2.4068291023166,0.0187758886883645,0.0471841085204994,-3.94651932836439
PNLIPRP1,-0.0568668394075421,4.78622020175624,-2.40664630653975,0.0187845399048446,0.0471970732132319,-3.94692477218911
MON2,-0.0692393071802085,5.79352233465614,-2.40639881058793,0.0187962588782277,0.0472140878070278,-3.94747368064207
DUX1,-0.0782691686275703,6.49941218077311,-2.40635574585905,0.0187982986673782,0.0472140878070278,-3.94756918681536
WDR52,0.119349902307174,4.49302211947858,2.40620842482534,0.01880527812094,0.0472228416582132,-3.94789589499498
IGFBP2,0.349299673885919,9.02992816167778,2.40586738792385,0.0188214439078282,0.0472546562166633,-3.94865213471947
SEC14L2,-0.109804518984706,5.25486756360702,-2.40542320310776,0.0188425177205019,0.047298779159098,-3.94963696659851
GPR15,-0.0678624435769723,5.25567506642319,-2.40466924182745,0.0188783367814559,0.0473798925907848,-3.9513082737729
MYLK,-0.347269192678494,8.99223216282437,-2.40444121647686,0.0188891817475924,0.0473983088226349,-3.95181365096111
SCIN,-0.225899624497463,6.56224887740626,-2.40375494174296,0.0189218548150173,0.0474714809402189,-3.95333441177233
SPAG8,-0.0490661544951098,4.74742771929748,-2.40343452139151,0.0189371270933253,0.0475009785943377,-3.95404432675483
TWF2,-0.0789056253127669,6.84136431743794,-2.40300387838235,0.0189576702914481,0.0475362769770065,-3.95499832252247
EPM2A,-0.0949884162749319,5.52211514903849,-2.40299206673597,0.0189582340293056,0.0475362769770065,-3.9550244866212
DDX19A,0.0964186970291988,6.32803064326234,2.40256530458304,0.0189786122794316,0.0475742466427212,-3.95596973910508
TPRKB,0.113819521413536,8.54342614448644,2.40252752647007,0.0189804171585315,0.0475742466427212,-3.95605340853227
SLITRK3,-0.200468527732199,4.62015155491432,-2.40108556459618,0.0190494227627118,0.0477383550228165,-3.95924617777753
PLEKHH3,-0.0775214010687061,4.52398363991742,-2.40087449121563,0.0190595425378549,0.0477548604744361,-3.95971339751515
HCAR3,-0.351928714223188,8.84630238017365,-2.40041173318539,0.0190817459772444,0.0478016305620868,-3.9607376105146
AXL,-0.0904317916338222,7.00528715743891,-2.40010902165287,0.0190962827769086,0.0478291811953149,-3.9614075057521
IFNA1,-0.0578031588491498,3.55373770517453,-2.39849711702935,0.0191738562985733,0.0480132219208019,-3.96497342203638
SMAD7,0.170890160173602,6.60655463965995,2.39843465285846,0.0191768680672208,0.0480132219208019,-3.9651115669624
SETD2,-0.0734560990960626,6.45182870853554,-2.3981956306261,0.0191883966508055,0.0480331877635925,-3.96564015731206
CSAG2 /// CSAG3,0.385247850010158,5.09465850627118,2.39810149597739,0.0191929386767896,0.0480356604105206,-3.96584832100818
DPP6,-0.126096776192485,5.2822305537507,-2.39786107793322,0.0192045432801252,0.0480558049307335,-3.96637993571549
SLC1A1,-0.126410828341718,5.15409001806998,-2.39743460899485,0.0192251436871578,0.0480984481547459,-3.96732283733462
ADD3,-0.140017103823313,9.44298692558202,-2.3972396224968,0.0192345690024348,0.0481131223520092,-3.96775389565023
TM9SF1,0.135889340310644,6.62823012873553,2.39711413169327,0.0192406371965645,0.0481193952093948,-3.96803130359564
PTGS2,0.497490891589003,5.43040682418846,2.39658420345895,0.0192662810986612,0.0481678447269825,-3.96920261927583
LOC220077,-0.0452788182442378,5.19414567955542,-2.39656650882651,0.019267137890793,0.0481678447269825,-3.96924172646294
FAM155A,-0.119217800797051,4.83899641785401,-2.39648933844245,0.0192708749572204,0.0481682772418779,-3.96941227910135
GOT1,-0.139503322773749,8.1502092194094,-2.39631237202881,0.0192794472077503,0.0481807930866763,-3.96980337134165
LILRA5,-0.0571413303551713,4.33870258220091,-2.39545118377825,0.0193212117781336,0.0482702379386278,-3.97170623229249
CTDSP1,-0.0940161221337155,8.46476445159723,-2.39540876296853,0.0193232711228329,0.0482702379386278,-3.97179994938196
RPL35A,0.0629619796280177,7.79098423809269,2.39535352045184,0.0193259531991058,0.0482702379386278,-3.97192199040022
RNF144A,0.131353605774711,6.16157438980959,2.3950482536389,0.0193407801852222,0.0482983451964667,-3.97259633887111
CREB3,-0.098743292046855,7.4465604425723,-2.39454395487687,0.0193652965187558,0.0483506341125042,-3.97371019920118
ASUN,0.150729642197012,7.99748156881029,2.3944670540812,0.0193690374651567,0.0483510419914282,-3.97388003497935
KLHL9,-0.116970638350124,6.97591742616221,-2.3923938882477,0.0194701329790798,0.0485944316181464,-3.9784568964461
FAM86A,0.110526581827246,6.87397719982049,2.39153840302432,0.0195119868268977,0.0486899006583314,-3.98034454807401
ITGB5,0.128013586088079,7.14955567526673,2.39139575461758,0.0195189735792575,0.0486983437186017,-3.98065925024661
NUCKS1,0.111557915298565,8.41994062310356,2.38971517954978,0.0196014544711638,0.0488882234899639,-3.98436563840732
SLC13A3,-0.0552667728529244,5.75864019493409,-2.38969768550677,0.0196023146942001,0.0488882234899639,-3.98440420869545
GH1,-0.0434645163442367,4.87503210151793,-2.38937285666907,0.0196182934104375,0.0489190471295319,-3.98512033725982
CYP1A2,-0.0642322682842245,5.72086172388051,-2.38847301607972,0.0196626183576264,0.0490205288882717,-3.98710372662139
PCDHA5,-0.0632386864535526,4.84611802806231,-2.38810076926116,0.0196809808568819,0.0490514610936611,-3.98792403227361
CDK5R2,0.0580482229658357,4.31776086264357,2.38802084261432,0.0196849255397163,0.0490514610936611,-3.98810014939125
NFX1,-0.0749032858630744,5.6783548935087,-2.38800082090528,0.0196859137974116,0.0490514610936611,-3.98814426613437
GOLGA1,-0.0759913173094194,6.80271300952276,-2.38759522497999,0.0197059432666861,0.0490923176496337,-3.98903790733192
IGLL5,0.302523642805145,7.3884079403888,2.38739331156464,0.019715921097982,0.049108122675862,-3.9894827312119
GPR153,0.103227797678443,7.71792911885638,2.38713223420005,0.0197288292807818,0.0491312194084698,-3.9900578486798
CASP4,-0.129981383375321,6.28344787384724,-2.38656792251877,0.0197567557379062,0.0491917011418206,-3.99130076799255
MICALL1,0.153936119432855,8.77320422501233,2.38607338141459,0.0197812584070593,0.0492436373865181,-3.99238981062622
NMUR1,-0.0789580188622907,4.59705164593545,-2.38595411329952,0.0197871717542248,0.0492492866037473,-3.99265242569408
LRRC37A2 /// LRRC37A4P,-0.129619284231242,3.9516136825759,-2.38568127696656,0.019800704988491,0.049273895768635,-3.99325313910951
AGO1,0.108242672596888,7.33225444742993,2.38541312114889,0.0198140141058346,0.0492979382622156,-3.99384349069795
RAB6A /// RAB6C /// WTH3DI,-0.153917647073246,9.94034645181412,-2.38529079616026,0.0198200879935779,0.0493039737222906,-3.99411277352376
NINJ1,0.129664573659278,7.62822510456421,2.38509060753395,0.0198300316824195,0.049319631613526,-3.99455343801566
BRCC3,-0.127804126835121,6.77874396610425,-2.38413397126456,0.0198776108108564,0.0494288703051931,-3.99665879853204
ZFYVE9,0.0546694825483902,5.9484608066294,2.3830185910582,0.019933213773234,0.0495524082185866,-3.99911262042693
PKLR,-0.0377947789410072,4.77152580207844,-2.38299033821495,0.0199346240092087,0.0495524082185866,-3.99917476370752
CCP110,0.101061614172462,6.4189685360967,2.38257712500591,0.0199552596492633,0.0495945814931581,-4.00008357183054
ZNF667,-0.132663024073854,4.12889326716917,-2.38063442752984,0.0200525324680845,0.0498271697566026,-4.00435449341137
LSR,0.170409166106633,8.33307775026061,2.37974238840062,0.0200973392590419,0.0499293272216821,-4.00631460902629
GLE1,0.0611533101743168,5.74581721536467,2.37912285465695,0.0201285107202418,0.0499975780893343,-4.00767557131525
PRAMEF12,-0.0720526827673117,5.32522060549393,-2.37888349855313,0.0201405653168991,0.0500183278680432,-4.00820129715659
PIGF,0.106778833270086,7.66786756683957,2.37867608066752,0.0201510166273838,0.0500350890536639,-4.00865683716167
TCERG1,0.120603321055461,7.34948666996604,2.37820624715352,0.020174708343004,0.0500847140440299,-4.00968858129592
YLPM1,0.0818309639534702,6.9524330538848,2.37804071483757,0.0201830613517132,0.0500962486994314,-4.01005204557057
OR7E111P /// OR7E111P,-0.0730556531025565,6.22958594464217,-2.37756895228605,0.0202068841163138,0.050146169451337,-4.01108779133677
ABL2,0.118332449408179,5.68884975691608,2.37746840039405,0.0202119649616525,0.0501495697552293,-4.01130852863744
GYPA,-0.032808916708362,3.72719796050697,-2.37698573827837,0.0202363695369026,0.0502009057069087,-4.0123679863341
TCTN3,0.073511413607608,7.46191793023672,2.37621492646879,0.0202753981441822,0.0502884943877082,-4.01405956372118
NRXN1,-0.075521575733374,4.37983576805291,-2.37560547187037,0.0203063042200287,0.0503478536894713,-4.01539670757385
VDAC1,-0.0795674334696514,7.6506058038749,-2.37559606880193,0.0203067813881841,0.0503478536894713,-4.01541733563932
OTC,-0.0735457812579732,4.2811837902533,-2.37519729742192,0.0203270266448658,0.0503888050450039,-4.01629208031358
CAMKV,-0.0775949324636823,5.75086741413558,-2.37505665003364,0.0203341714743483,0.0503972725978025,-4.01660057469655
AOX1,-0.203472436550278,5.52098327135351,-2.37456386617096,0.0203592223568707,0.0504501082055569,-4.01768131922769
CRYGEP,-0.0754405362097721,5.11272785220899,-2.3741668999514,0.0203794223089787,0.0504794007929495,-4.01855178410193
LOC101927057 /// OMG,-0.0922394259471512,5.18965715472079,-2.374142832791,0.02038064756035,0.0504794007929495,-4.0186045544497
PEX3,-0.123984231940851,6.26863986767707,-2.3741113856704,0.0203822486220589,0.0504794007929495,-4.018673505628
ELOVL2,0.112884535919167,4.43524890469006,2.37379984950641,0.0203981158652672,0.050509442271727,-4.01935654024935
CPSF3L /// MIR6727,0.0932846349038972,7.81100133540608,2.37293734705769,0.0204421025184207,0.050609088759197,-4.02124715770463
KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DS1 /// KIR2DS2 /// KIR2DS4,-0.0759911176802155,4.59279654535898,-2.37270784942393,0.0204538208693864,0.050628825833289,-4.02175012175384
SERPINC1,-0.055237747192396,4.24400680313582,-2.37258894762083,0.0204598944539815,0.0506345858900495,-4.02201068921219
VPS13C,0.100770451048516,5.90345830621564,2.37217772891279,0.0204809121773719,0.0506773211419227,-4.02291176956238
USP11,0.15351768601596,8.36356012507514,2.37157051516452,0.0205119825493495,0.05074006504384,-4.02424208095762
QTRT1,0.109542492878941,6.75834749620947,2.37153544313353,0.0205137784239395,0.05074006504384,-4.02431890954287
LSM14A,0.110620301291882,8.11352583207117,2.37127565229931,0.0205270854602673,0.0507570905961784,-4.02488797586033
ZNF202,0.0972905421349467,5.47113586627278,2.37125442838869,0.0205281729336819,0.0507570905961784,-4.02493446405413
BLMH,0.179659031855619,7.0762903217774,2.369580515938,0.0206141029277726,0.050960234327574,-4.02859983990636
SLC7A11,0.357665761271914,5.65619804113225,2.3688909897222,0.0206495927279362,0.0510386330866968,-4.03010906191872
THEMIS2,0.14767261779125,5.98202656051343,2.36865761025334,0.0206616170547105,0.0510590152668518,-4.03061979423064
ZNF280A,-0.0850877757701561,5.28259641959697,-2.36697070300998,0.02074871662385,0.0512648821154173,-4.03431018811832
LOC100506639 /// ZNF131,0.160485362428468,7.03493051949875,2.36629010272998,0.0207839503479668,0.0513425496166644,-4.03579848520189
GAS2L1,0.118450681672318,6.93244337092326,2.36616153197013,0.0207906122576218,0.0513496207349704,-4.03607959552694
HOXA6,-0.0830749404946147,4.98090338661542,-2.36496167185157,0.0208528749107028,0.0514907223073748,-4.03870237558668
RHAG,-0.0478780621070371,4.65390783573805,-2.36491381460764,0.0208553617395908,0.0514907223073748,-4.03880696358566
CLK3,-0.0974332497319813,7.05927818504641,-2.36471064785208,0.0208659219319552,0.0515073853717579,-4.03925094754341
MIR22 /// MIR22HG,-0.232291566879616,8.09054866882571,-2.36451096291926,0.0208763057864193,0.0515236071408796,-4.03968729110626
C5AR1,0.26719050060363,5.45989225081745,2.36399940555973,0.0209029283776466,0.0515798935592284,-4.04080498337072
TIPRL,0.136076111093157,7.7153060268183,2.36392186474673,0.0209069664129394,0.0515804401370711,-4.04097438297459
SLC34A1,-0.0512986368842371,4.77406889892516,-2.36365384357388,0.0209209293032286,0.0516054680659126,-4.04155987938102
SEC24D,0.0869112470636713,4.40436742846859,2.36337303290292,0.0209355673854114,0.0516321520463202,-4.04217325427186
OBP2A /// OBP2B,0.0976671038335106,4.2860000931929,2.36314762363149,0.0209473241047447,0.0516517214514915,-4.04266557115634
CRX,-0.0598949427583611,4.62736258358988,-2.36256209609372,0.0209778910638249,0.0516970760408636,-4.04394423710996
PDK2,-0.0930386901605833,6.44344076363199,-2.36255566435722,0.0209782270474838,0.0516970760408636,-4.04395828114462
RABGAP1,-0.110773254378297,7.8066727743363,-2.36253911931319,0.0209790913562183,0.0516970760408636,-4.04399440796886
EXD2,-0.100079384161286,7.02857710191876,-2.36250018054541,0.0209811256322988,0.0516970760408636,-4.04407943161773
TIMM10B,-0.074804701353919,6.85659603885095,-2.36240553653899,0.0209860708466402,0.0516970760408636,-4.0442860839166
KCNB1,-0.108269262582351,5.00445951505809,-2.36235582722843,0.0209886686079333,0.0516970760408636,-4.0443946198671
PRR14,0.076976934473689,7.80373595953897,2.36195429186699,0.0210096629635964,0.0517393576809412,-4.04527126636159
PMS2L2,0.131106518356899,4.99882772742637,2.36178082353155,0.02101873857198,0.0517522776098213,-4.04564994960686
MUM1,0.128982279896656,5.79112738424905,2.36155097628547,0.0210307692186651,0.0517685344009239,-4.04615167229379
OSBPL8,-0.137847387172068,8.68692378589965,-2.36146498253744,0.0210352718724848,0.0517685344009239,-4.04633937333682
SLC25A46,-0.12144746377943,8.08220560435167,-2.36143518121645,0.0210368324772382,0.0517685344009239,-4.04640442019039
UBXN2B,0.118667555603094,6.66454851403446,2.36119810766577,0.0210492509719543,0.0517896644613076,-4.04692185193751
STS,-0.0753661220301288,4.99196582798759,-2.36097427019892,0.0210609821180092,0.051809095981961,-4.04741035445171
ZNF528,-0.092869749421343,5.3710848146755,-2.36015954154041,0.0211037305734008,0.0519048077706117,-4.04918808525997
REG1P,-0.0766377523528299,5.02792157687883,-2.35902764311164,0.0211632489870666,0.0520417230822789,-4.05165701396703
LIME1 /// ZGPAT,0.114910169916484,6.9095321881306,2.35867271427357,0.0211819428949321,0.0520782168864848,-4.05243098782971
OSTM1,0.150236109241764,6.46642702179419,2.35817257746678,0.0212083097751161,0.0521335588597114,-4.05352144105504
XRCC4,0.0782413004563474,4.90413275078239,2.35760068372622,0.0212384954306708,0.0521982661839455,-4.05476810619746
WRNIP1,0.0699380634355028,5.05510595353099,2.35731021245207,0.0212538417034924,0.052225380352332,-4.0554012032241
KLF12,0.0647820669975563,4.99553704585909,2.35724560922698,0.021257256183365,0.052225380352332,-4.05554200026625
HIGD2A,-0.0664218396871785,7.76605700066241,-2.35650709368471,0.0212963237133114,0.0523118529599062,-4.05715129722362
NPR3,-0.183693313640052,6.02986548109902,-2.35605427843377,0.0213203092638873,0.0523570765216839,-4.05813781392608
TMEM104,0.0862825790917564,6.00542500146376,2.35601327556207,0.0213224823659155,0.0523570765216839,-4.05822713605162
HOXA2,-0.12277145494276,4.90447715965305,-2.35483707901197,0.0213849033272407,0.0525008117107462,-4.06078884303262
KRTAP5-8,-0.0552406971459561,7.33200259332629,-2.35447805207303,0.0214039893158906,0.0525381248827211,-4.06157057242277
CALM1,-0.148636105353773,7.20828500927139,-2.35383786886132,0.0214380592745191,0.0526121974024197,-4.06296422799972
TIMM44,0.0912251483809386,6.76199430333472,2.35279797597723,0.0214935042660102,0.0527386910230807,-4.06522735121673
STAT5B,-0.0654820879219032,6.20843503264887,-2.35247705829081,0.0215106406910802,0.0527645252591561,-4.06592559427161
GLULP4 /// GLULP4,-0.0702311729723706,5.09000699243618,-2.35245458411768,0.0215118412266334,0.0527645252591561,-4.06597448987189
ACADSB,-0.143773825095242,5.32432535072953,-2.35174529650916,0.0215497609126215,0.0528436490620238,-4.06751743710597
GCC2,-0.0941986471212341,6.83001300191724,-2.35170495135328,0.0215519196174528,0.0528436490620238,-4.06760518997596
HMGN2,0.0997265025243916,11.6383154809015,2.35150134554022,0.021562816669782,0.0528607776695272,-4.06804802399458
LHX5,-0.0579707170538382,5.06928261330657,-2.35091999415593,0.0215939577743417,0.0529275189191562,-4.0693122594196
CLPP,-0.101452263193783,7.91784432788039,-2.35037555595659,0.0216231578282308,0.0529894792472419,-4.07049598088464
EIF2S1,0.127703710929068,8.17593737727912,2.35001586701501,0.021642468418365,0.0530271864891595,-4.07127789144226
KHDC1L,0.377815663782608,4.51634022246717,2.34850889886531,0.0217235397450463,0.0532161753950156,-4.0745527122096
JUNB,-0.25120068493447,9.37666318548733,-2.34656868726513,0.0218283161917154,0.0534631557323366,-4.07876639426144
BRSK2,-0.0568676020097787,4.50299243736158,-2.34606235481973,0.0218557332828179,0.0535206079574712,-4.07986554201851
ATPIF1,-0.11852749856471,8.61992595114245,-2.34543285244774,0.0218898625225314,0.0535944731869586,-4.08123178626305
TFF3,-0.491698107246237,6.82022521959216,-2.34516774851823,0.02190424962932,0.0536199843760659,-4.0818070629166
TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2,-0.0932224909090625,9.34855541890642,-2.34502591867384,0.0219119501417457,0.0536291210006688,-4.08211481158747
DPEP1,-0.0861713329118683,5.93056858786505,-2.34473229104458,0.0219279000157132,0.0536584408314981,-4.08275188752848
SORD,0.135936303349567,7.65630183878979,2.34396440703576,0.0219696603320137,0.0537508977891319,-4.08441762418165
CYP27B1,0.199483391437999,5.65114301296038,2.34372648508865,0.0219826137287292,0.0537728551210453,-4.08493364357104
DDX46,0.0845978866210394,8.35795411677042,2.34356750268984,0.0219912731328257,0.0537843026402714,-4.08527842931417
RPL11,-0.0658495172982966,12.4177287213133,-2.34336361525083,0.0220023828485911,0.0538017376874812,-4.0857205716905
SETD6,0.137923895429847,6.39196123775963,2.34285902489138,0.0220298991579719,0.0538592776989853,-4.08681466610937
GPA33,0.0727318812480068,5.60045217362937,2.34228472141622,0.0220612542766688,0.0539261804212657,-4.08805967449889
CATSPERB,0.0590002295325829,3.89519255483041,2.34129355067804,0.0221154623183751,0.0540489101686871,-4.09020778142127
NEU3,-0.0403904786337341,5.43238888517537,-2.34083294038095,0.0221406937851423,0.0541007912685224,-4.0912057722945
ZBTB7B,-0.0699044001296793,5.95834283060133,-2.34069580863243,0.0221482105749189,0.0541093756182265,-4.09150285938845
NAA40,0.122977659551312,6.9606663299163,2.34059581504275,0.0221536930897993,0.0541129879104712,-4.09171947972321
SMURF1,-0.0886467710189961,6.25317302778139,-2.33977124136524,0.0221989493615711,0.0542005335682857,-4.09350548842407
SULT1C2,-0.156398273134953,4.31070492290805,-2.33974256135741,0.0222005249253709,0.0542005335682857,-4.09356759906654
PDLIM4,0.095503243038571,6.52393567857525,2.33972362600634,0.0222015652115449,0.0542005335682857,-4.09360860591172
SLC35D1,0.116373400294007,6.20386568622589,2.33962747575258,0.0222068482631658,0.0542036399271602,-4.09381682682479
MERTK,0.085835821584062,4.7674288352237,2.33646205750027,0.0223813996010822,0.0546198294706801,-4.10066772320483
LRTM1,-0.0421792418105659,4.34273562421701,-2.33618652248842,0.0223966510008212,0.0546471814905395,-4.10126368864201
PDK4,-0.270790448294605,4.93033960945502,-2.33532800466676,0.0224442308505276,0.0547533898817473,-4.10312022681785
GLOD4,0.110322246831369,8.01936439112908,2.335218659654,0.0224502972936422,0.0547583049853048,-4.10335664287048
C7orf25 /// PSMA2,0.083065136693547,5.46367852900004,2.33500354699625,0.0224622359593905,0.0547775386126241,-4.10382171280972
SOGA1,0.0872275094910235,5.37517901151785,2.33438861371616,0.0224963956166642,0.0548509447517982,-4.10515098706896
DIAPH2,-0.163675083375943,5.93497676035726,-2.33428012328351,0.0225024270662924,0.0548557542930991,-4.10538547514392
RAB22A,0.0987515077014865,7.91464785226956,2.33373682401769,0.0225326530195569,0.0549195321116882,-4.10655960686637
ZFP2,-0.0917576638844691,4.0672444886919,-2.33365193503895,0.0225373789954058,0.0549211462536799,-4.10674304062156
UBIAD1,0.102571881885695,6.10802157089599,2.33277787785927,0.0225860911057508,0.0550299299250445,-4.10863143118091
C9orf78,0.127558388961946,7.04377101259846,2.33222044878479,0.0226172060134262,0.0550958073668808,-4.10983543578564
CH25H,-0.382096305893437,7.49898089615871,-2.33185795636497,0.022637460250558,0.0551352090982683,-4.11061826050702
EPHX1,-0.20528847516012,8.83037705881659,-2.33138511042762,0.0226639046897139,0.0551896706092762,-4.1116392447161
ARL6IP4,-0.0878733672185297,8.02470985273576,-2.33113040372995,0.0226781608120608,0.0552144376463703,-4.11218914256829
NPRL2,-0.064365652137945,6.59605787628679,-2.33056088929759,0.0227100657664222,0.0552821575708205,-4.11341850802338
ARL15,0.133156637397158,5.44115242665933,2.33046289268607,0.0227155596837393,0.0552855734063996,-4.11363001970825
GCC1,0.0644638337622579,6.56539664545294,2.33011936840672,0.0227348277715619,0.0553225058215086,-4.11437140796588
LHX1,0.0560565643265164,4.55074355596218,2.32980462286426,0.0227524944129874,0.0553555287113456,-4.11505060472543
CHIC2,-0.188319087114254,8.19422896597256,-2.32959557387887,0.0227642350504815,0.0553741246773323,-4.11550167322478
MINOS1-NBL1 /// NBL1,-0.139812161432758,9.89572907193879,-2.32823278507588,0.0228409040882974,0.0555506242133055,-4.11844134044132
HMGXB3,0.0640829448502293,7.69357487298892,2.32757087099517,0.0228782253047397,0.0556313808912481,-4.11986862435148
FZD4,-0.124285760752894,7.04205283113737,-2.32740932585117,0.0228873420439197,0.0556435379966856,-4.12021691130588
TGFB2,0.0641375248352741,4.28692451600583,2.32721663714729,0.0228982205752568,0.0556599732148554,-4.12063231599542
ITSN1,-0.0662738380767828,5.31592732654219,-2.32703589299243,0.0229084289305226,0.055674773780977,-4.12102194359365
SRSF3,0.0805299676186465,8.54198403536065,2.3264916189882,0.0229391937032924,0.0557395186803303,-4.12219507156623
RENBP,0.107509945664133,5.64549551056456,2.32609851976491,0.0229614362105947,0.0557835359313656,-4.12304221203679
SULT4A1,0.0929144102152122,5.78522095886521,2.32591842163166,0.0229716329919812,0.0557982781967336,-4.1234302881002
CLIP3,-0.129096931047696,6.80264122406282,-2.32557823180348,0.0229909047978602,0.055835054509089,-4.12416326041637
EHBP1,-0.131666082554616,8.10712108977038,-2.32542410345359,0.0229996409147506,0.0558462355305163,-4.12449531497047
BABAM1,0.0937712131319661,8.41208620300866,2.3253363700008,0.0230046150319792,0.055848279532459,-4.12468431979284
CYP3A4,-0.051976693964673,5.72630366610609,-2.3248813436959,0.0230304284262389,0.0559009052048526,-4.12566448880176
HNF4A,-0.0453584121782003,5.10409642524395,-2.3243402855801,0.0230611558103261,0.0559654373813174,-4.12682976554629
LARP7,-0.0720275347635254,6.37530078205069,-2.32362151291527,0.023102032096532,0.0560545715950862,-4.12837742849956
ROBO4,-0.0812228001937509,6.17121263129614,-2.32332968275406,0.0231186466921158,0.0560848160193762,-4.1290056814013
TOP1,0.125877470166655,8.19104855346834,2.32193175868909,0.0231983810081342,0.0562681477611151,-4.13201420377338
BAAT,-0.0751348219256109,5.22459823592363,-2.32178994925881,0.0232064831008025,0.0562776994630085,-4.13231931066452
MAFG,-0.106106974341169,7.75879566535081,-2.32167837692859,0.0232128594015999,0.056283063296129,-4.13255935043391
CEBPE,-0.0759352575396892,5.28733543909586,-2.32152046800404,0.0232218864713916,0.0562948512396156,-4.13289906320999
DYM,-0.083071257713902,4.9269580873673,-2.32094393037463,0.0232548714466861,0.0563647036588886,-4.13413921338099
SACS,0.224436758802984,5.95983399108043,2.31992306754576,0.0233133792043851,0.0564963815576949,-4.13633447632639
SYNJ2,-0.0636258930558666,5.97374836079943,-2.31950603062009,0.0233373179941665,0.0565442546954394,-4.13723103534342
TARDBP,0.0856473184411256,8.22485451418043,2.31864333870009,0.0233869075243567,0.056654249003707,-4.13908524101098
RAB13,0.0938666348550479,10.6102750363373,2.31826747773348,0.0234085420977735,0.0566964957798224,-4.13989290450952
SELL,0.260634657384692,5.79444399887242,2.31817536654489,0.0234138467290452,0.056699182681069,-4.14009081928674
MRPS18B,0.0914016620272315,8.2928996872926,2.31793264061134,0.023427830285008,0.0567228818168907,-4.14061232042012
KCNK13,-0.0738745793250809,4.06760870363553,-2.31766382156969,0.0234433257208199,0.0567502323333119,-4.1411898287055
SMR3A /// SMR3B,-0.0836223509697805,4.02797722427923,-2.31758056935354,0.0234481264403023,0.0567516885459682,-4.14136866919549
SLC22A2,-0.0834007297164326,4.99216405193591,-2.3174603028123,0.0234550631216331,0.0567583129971122,-4.14162701332626
PGGT1B,-0.111751642177911,5.20974738832658,-2.31726808594243,0.0234661535015344,0.0567749847069885,-4.14203988995183
GTF2H3,0.124444378866993,8.00341051574232,2.31706864734829,0.0234776654705105,0.0567926702763467,-4.14246824775715
DVL2,0.0793037032535402,6.78037224798414,2.31691548978946,0.0234865094110717,0.0568037775804777,-4.14279718096556
NPR2,-0.0712803462282043,5.21807619038945,-2.31684357329214,0.0234906631814495,0.0568037775804777,-4.14295162808517
RPL18,-0.0648894293716175,9.43625881111196,-2.31521276689719,0.0235850307364006,0.0570122699079842,-4.14645283262503
NTAN1,-0.11983228598067,7.46649090839145,-2.31520777530715,0.0235853200928997,0.0570122699079842,-4.14646354592032
TCEAL4,-0.125356184472599,9.72296214495095,-2.31464799758154,0.0236177897139091,0.0570805486379616,-4.14766485446484
TSC1,-0.0914001368751181,7.75942861360604,-2.31446044412955,0.0236286775167097,0.0570966523580066,-4.14806729727754
ACAD10,-0.0695524071131244,5.93337263194605,-2.31388104355277,0.0236623408378956,0.0571677755495458,-4.14931037021761
TACR2,-0.179758527611133,5.96697744085434,-2.31364900769756,0.0236758340993672,0.0571811900738081,-4.14980811622821
PRR3,0.0998519371727545,6.53533203552925,2.31364005009424,0.0236763551352594,0.0571811900738081,-4.14982733055652
FBXW12,0.09313828809098,7.84203817782302,2.31343840658161,0.0236880868008556,0.0571993019677618,-4.15025984514536
SF3A3,0.10067521305154,7.83512522687516,2.3132597274357,0.023698486700552,0.0572141921682672,-4.15064307549843
RNMT,0.109815126178174,6.15949326882245,2.31307172898775,0.0237094333937022,0.0572303969129997,-4.15104626657362
YIPF1,-0.0914648567980051,7.68288277604087,-2.31284560595449,0.023722605926943,0.0572480774758375,-4.15153118452089
SPG11,-0.0903782845198901,7.63583807450482,-2.31280057566366,0.0237252298884325,0.0572480774758375,-4.15162774656998
RAP1GAP,-0.0922277318948913,6.64179278596683,-2.31264813595992,0.0237341146170532,0.0572592929399276,-4.15195462328733
