,logFC,AveExpr,t,P.Value,adj.P.Val,B
CAPZA2,-0.13685914373145,7.97036439736819,-3.54903838819396,0.000532744981202471,0.00101294997481027,-1.41444854762206
ZNF165,0.228324497479378,5.04749156474536,3.54806183514077,0.000534553499108664,0.00101624568018759,-1.41763008184689
DEFB126,0.103155430941376,4.29351797175152,3.54727158577422,0.000536021226233885,0.00101889266843192,-1.42020412199035
AKAP8L,0.0602537111887958,5.91425800170083,3.54670687910741,0.000537072378743701,0.00102074718024485,-1.42204322197585
STAB2,-0.0839470719889404,5.18981859813276,-3.54508219900257,0.00054010742094845,0.00102637117465106,-1.42733302117531
TMEM206,0.107595431010334,5.13861488572312,3.54466639642074,0.000540886768592963,0.00102770767292758,-1.42868651076827
CNGA3,-0.134977269237067,3.79772329450255,-3.54453217643605,0.000541138566059259,0.00102804156877859,-1.42912338556883
MYT1L,-0.0409092975720607,3.58012863341307,-3.54283236703957,0.000544336987441036,0.00103397250671337,-1.43465493608346
FYB,0.155023405790769,5.57009754080313,3.54207854756083,0.000545761092967956,0.00103653192403906,-1.43710732498215
PACRG,-0.0792370095375432,4.61423575423282,-3.54201800889691,0.000545875613898485,0.00103659066640523,-1.43730425568295
MARCH1,0.140381876531263,4.67754722320118,3.5419811130162,0.000545945420900659,0.00103659066640523,-1.43742427565557
